epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,636.53,1.14576,1.28883,0.80325,1.30912,0,0.99402,0.91129,0.96467,0.7278,0.99402,0.91129,0.96138,0.76499,0.9151,0.97361,0.6241,1.18723,0,0.00084759,0.00084759,0.00084759
29,658.723,1.17201,1.3051,0.82195,1.30207,0,0.96869,0.91129,0.9661,0.68048,0.96735,0.91129,0.96978,0.74934,0.99939,0.99092,0.6578,1.15492,0,0.000836841,0.000836841,0.000836841
30,680.908,1.10075,1.21371,0.78074,1.26206,0,0.98909,0.91129,0.97119,0.73453,0.98909,0.91129,0.97216,0.77108,0.89633,0.95148,0.57872,1.12264,0,0.000825808,0.000825808,0.000825808
31,703.098,1.13606,1.25568,0.7899,1.27044,0,0.99143,0.93267,0.96847,0.69097,0.99143,0.93267,0.96425,0.71924,1.00358,0.99568,0.63524,1.17437,0,0.000814503,0.000814503,0.000814503
32,724.88,1.12092,1.22364,0.75816,1.26446,0,0.99136,0.92549,0.9681,0.72034,0.99136,0.92549,0.9662,0.75862,0.93461,0.96148,0.57175,1.13686,0,0.000802938,0.000802938,0.000802938
33,747.093,1.09709,1.24998,0.75175,1.25064,0,0.98265,0.91354,0.96766,0.70235,0.98265,0.91354,0.96161,0.78332,0.93109,0.90378,0.59871,1.11269,0,0.000791122,0.000791122,0.000791122
34,769.415,1.06219,1.20488,0.73293,1.22623,0,0.98998,0.92742,0.9732,0.73097,0.98998,0.92742,0.9631,0.76715,0.88708,0.91255,0.61705,1.11668,0,0.000779069,0.000779069,0.000779069
35,791.562,1.07827,1.1698,0.74711,1.23825,0,0.98175,0.8871,0.96367,0.68166,0.98175,0.8871,0.97253,0.73055,0.97412,1.01296,0.6233,1.14597,0,0.000766789,0.000766789,0.000766789
36,813.664,1.04327,1.20474,0.7228,1.20186,0,1,0.93342,0.97333,0.74853,1,0.93342,0.97112,0.78351,0.83866,0.90538,0.55321,1.0707,0,0.000754296,0.000754296,0.000754296
37,835.843,1.05799,1.17705,0.72193,1.20777,0,0.99134,0.92304,0.97652,0.74988,0.98205,0.93548,0.97079,0.75894,0.84465,0.90911,0.55583,1.07306,0,0.000741601,0.000741601,0.000741601
38,857.578,1.033,1.12676,0.72057,1.19156,0,0.98091,0.93548,0.97937,0.74171,0.98091,0.93548,0.98018,0.77047,0.85598,0.94953,0.53932,1.058,0,0.000728717,0.000728717,0.000728717
39,879.195,1.02087,1.1687,0.7119,1.18589,0,0.98066,0.91935,0.9756,0.74274,0.98066,0.91935,0.97565,0.79951,0.8625,0.83947,0.54547,1.0536,0,0.000715656,0.000715656,0.000715656
40,900.861,0.99132,1.08645,0.68981,1.16996,0,0.94248,0.96774,0.97917,0.75907,0.94248,0.96774,0.97998,0.77523,0.81833,0.86547,0.53622,1.04194,0,0.000702432,0.000702432,0.000702432
41,922.627,0.99245,1.06187,0.66984,1.16415,0,0.98838,0.93548,0.98081,0.78228,0.98838,0.93548,0.98901,0.79746,0.7565,0.83718,0.51764,1.03208,0,0.000689058,0.000689058,0.000689058
42,944.46,1.00116,1.10675,0.68116,1.17289,0,0.9691,0.95161,0.98113,0.77327,0.9691,0.95161,0.98108,0.79797,0.76618,0.8483,0.51363,1.01762,0,0.000675546,0.000675546,0.000675546
43,966.317,0.96639,1.0129,0.66433,1.16003,0,0.9667,0.95161,0.98001,0.78335,0.9667,0.95161,0.98643,0.79456,0.77172,0.82678,0.5065,1.00743,0,0.00066191,0.00066191,0.00066191
44,988.095,0.95669,1.08453,0.65578,1.12831,0,0.96716,0.95011,0.97565,0.77466,0.9673,0.95432,0.97313,0.80467,0.77318,0.85526,0.48627,0.998,0,0.000648164,0.000648164,0.000648164
45,1009.88,0.96329,1.04882,0.63502,1.14341,0,0.97543,0.96044,0.98136,0.80481,0.97543,0.96044,0.98181,0.80989,0.71031,0.82936,0.48546,0.97586,0,0.000634322,0.000634322,0.000634322
46,1031.52,0.94244,1.08575,0.64709,1.13072,0,0.98319,0.94338,0.98411,0.77528,0.98319,0.94338,0.98402,0.80729,0.80348,0.80866,0.51994,0.99731,0,0.000620396,0.000620396,0.000620396
47,1053.32,0.95229,1.05576,0.65179,1.13349,0,0.9917,0.96304,0.98679,0.78914,0.9917,0.96304,0.99131,0.81067,0.73892,0.80041,0.48695,0.9905,0,0.0006064,0.0006064,0.0006064
48,1074.98,0.92364,1.07465,0.63072,1.11876,0,0.98024,0.95968,0.98486,0.77009,0.98024,0.95968,0.99028,0.80666,0.77186,0.81296,0.4661,1.00165,0,0.000592349,0.000592349,0.000592349
49,1096.87,0.90747,1.07383,0.6183,1.10902,0,0.96947,0.95968,0.98819,0.79435,0.96947,0.95968,0.98946,0.82362,0.73691,0.77789,0.46601,0.98437,0,0.000578256,0.000578256,0.000578256
50,1118.67,0.90525,1.07714,0.60944,1.10642,0,0.98487,0.97581,0.98868,0.78713,0.99165,0.9582,0.98404,0.80519,0.73395,0.76572,0.45659,0.9815,0,0.000564135,0.000564135,0.000564135
51,1140.42,0.90451,1.02616,0.62135,1.09471,0,0.98278,0.96774,0.98815,0.78248,0.98278,0.96774,0.99189,0.82273,0.71741,0.74918,0.47114,0.97064,0,0.00055,0.00055,0.00055
52,1162.24,0.91957,0.99482,0.62828,1.10001,0,0.96013,0.98387,0.98451,0.79522,0.96013,0.98387,0.99093,0.80898,0.6969,0.7662,0.4599,0.96803,0,0.000535865,0.000535865,0.000535865
53,1183.76,0.93031,1.01988,0.6283,1.10838,0,0.97338,0.96774,0.98986,0.78108,0.97338,0.96774,0.98986,0.82186,0.77264,0.7572,0.47618,0.98439,0,0.000521744,0.000521744,0.000521744
54,1205.54,0.89561,1.01019,0.61902,1.10742,0,0.98357,0.96571,0.9929,0.82638,0.9852,0.95968,0.98893,0.83782,0.66576,0.75712,0.43292,0.96824,0,0.000507651,0.000507651,0.000507651
55,1227.05,0.88598,0.99524,0.59882,1.09775,0,0.97341,0.97581,0.98937,0.7843,0.97341,0.97581,0.99286,0.81301,0.66573,0.76495,0.4632,0.95004,0,0.0004936,0.0004936,0.0004936
56,1248.44,0.88357,0.99603,0.5955,1.08432,0,0.98996,0.95161,0.99068,0.80796,0.98996,0.95161,0.9924,0.80214,0.68975,0.75274,0.42311,0.96155,0,0.000479604,0.000479604,0.000479604
57,1270.32,0.85659,0.97835,0.58362,1.0694,0,0.97733,0.95161,0.98522,0.76794,0.97733,0.95161,0.98803,0.82997,0.75895,0.74388,0.46537,0.9533,0,0.000465678,0.000465678,0.000465678
58,1291.97,0.89474,0.97595,0.61097,1.09445,0,1,0.96505,0.986,0.81009,1,0.96505,0.99189,0.8232,0.70177,0.74769,0.44627,0.95883,0,0.000451836,0.000451836,0.000451836
59,1313.47,0.86441,0.9855,0.59139,1.07278,0,0.99172,0.96633,0.99208,0.80594,0.99172,0.96633,0.98567,0.81568,0.70802,0.75253,0.43978,0.97278,0,0.00043809,0.00043809,0.00043809
60,1335.28,0.87,0.99283,0.58824,1.07505,0,0.97566,0.96988,0.98898,0.78783,0.97566,0.96988,0.98898,0.827,0.67595,0.72588,0.46268,0.93874,0,0.000424454,0.000424454,0.000424454
61,1356.89,0.88036,0.95591,0.58746,1.07322,0,0.98784,0.96774,0.98976,0.80862,0.98784,0.96774,0.98955,0.823,0.68841,0.77779,0.43597,0.94146,0,0.000410942,0.000410942,0.000410942
62,1378.39,0.85093,0.99439,0.58667,1.06163,0,0.9881,0.97581,0.98388,0.81431,0.9881,0.97581,0.99341,0.84223,0.6632,0.71445,0.42324,0.93175,0,0.000397568,0.000397568,0.000397568
63,1400.22,0.86854,1.00688,0.59614,1.08126,0,0.97579,0.98387,0.98848,0.80146,0.97579,0.98387,0.99404,0.84411,0.68175,0.72416,0.41573,0.95281,0,0.000384344,0.000384344,0.000384344
64,1422.24,0.8433,0.92104,0.56027,1.0671,0,0.96783,0.98387,0.98876,0.82276,0.96783,0.98387,0.99242,0.83028,0.63305,0.73171,0.41158,0.92459,0,0.000371283,0.000371283,0.000371283
65,1443.69,0.83808,0.92935,0.55169,1.06686,0,0.98966,0.97581,0.99082,0.82538,0.98966,0.97581,0.99374,0.81156,0.64013,0.69957,0.39652,0.9214,0,0.000358399,0.000358399,0.000358399
66,1465.33,0.83448,0.94889,0.57025,1.05242,0,0.97598,0.98288,0.99144,0.8205,0.97598,0.98288,0.9934,0.83298,0.66171,0.73116,0.40619,0.92893,0,0.000345704,0.000345704,0.000345704
67,1487.06,0.81522,0.95686,0.55726,1.04698,0,0.98894,0.96774,0.98969,0.8369,0.98894,0.96774,0.99295,0.82698,0.62883,0.72162,0.40356,0.92889,0,0.000333211,0.000333211,0.000333211
68,1508.69,0.81615,0.9374,0.5643,1.05164,0,0.99179,0.97379,0.98943,0.82418,0.99179,0.97379,0.99335,0.8266,0.63829,0.73196,0.41509,0.91467,0,0.000320931,0.000320931,0.000320931
69,1530.34,0.83362,0.95218,0.56022,1.05809,0,0.97479,0.97581,0.98796,0.83299,0.97479,0.97581,0.99319,0.84515,0.61843,0.73718,0.40821,0.90776,0,0.000308878,0.000308878,0.000308878
70,1551.99,0.8325,0.95989,0.55817,1.05637,0,0.98335,0.95283,0.98881,0.84179,0.98335,0.95283,0.99008,0.836,0.60746,0.71554,0.40118,0.91558,0,0.000297062,0.000297062,0.000297062
71,1573.61,0.81117,0.98136,0.55962,1.05551,0,0.99146,0.97581,0.98833,0.83045,0.99146,0.97581,0.99414,0.83476,0.62643,0.72239,0.38967,0.91564,0,0.000285497,0.000285497,0.000285497
72,1595.49,0.78522,0.94454,0.54797,1.04438,0,0.98869,0.97581,0.99086,0.82791,0.98869,0.97581,0.99399,0.83632,0.61951,0.69379,0.3886,0.92084,0,0.000274192,0.000274192,0.000274192
73,1616.96,0.79785,0.91332,0.5273,1.03813,0,0.96848,0.99118,0.99379,0.83118,0.96848,0.99118,0.99379,0.8116,0.60202,0.68962,0.39938,0.91051,0,0.000263159,0.000263159,0.000263159
74,1638.51,0.78219,0.91291,0.53486,1.03717,0,0.98387,0.98361,0.99349,0.84522,0.98387,0.98361,0.99349,0.83177,0.60098,0.70198,0.38703,0.90807,0,0.00025241,0.00025241,0.00025241
75,1660.14,0.77361,0.90261,0.52059,1.02706,0,1,0.98281,0.99026,0.84044,1,0.98281,0.99492,0.82058,0.60966,0.66708,0.37942,0.90647,0,0.000241954,0.000241954,0.000241954
76,1681.74,0.77423,0.90612,0.52704,1.02898,0,0.98372,0.9744,0.98831,0.82915,0.98372,0.9744,0.99372,0.83267,0.61026,0.6761,0.38985,0.90697,0,0.000231802,0.000231802,0.000231802
77,1703.32,0.78388,0.95495,0.54094,1.0363,0,0.98311,0.96774,0.9913,0.85389,0.98311,0.96774,0.99374,0.82686,0.59503,0.69665,0.37562,0.90137,0,0.000221964,0.000221964,0.000221964
