epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,4461.45,1.49527,2.38476,0.66073,1.22818,0,0.9718,0.97533,0.98402,0.56015,0.87691,0.87999,0.82648,0.30128,1.48065,2.36314,0.55397,1.2277,0,0.00084759,0.00084759,0.00084759
29,4619.9,1.49608,2.39638,0.6692,1.23063,0,0.97028,0.96614,0.98183,0.55745,0.8825,0.87651,0.82605,0.29866,1.47371,2.35322,0.55981,1.22684,0,0.000836841,0.000836841,0.000836841
30,4778.9,1.49575,2.37576,0.66711,1.233,0,0.97066,0.97206,0.98328,0.55814,0.87376,0.87429,0.82415,0.29602,1.47947,2.36783,0.54803,1.22861,0,0.000825808,0.000825808,0.000825808
31,4937.24,1.48654,2.39458,0.66031,1.22965,0,0.9709,0.97151,0.98212,0.55977,0.87937,0.87741,0.82913,0.29914,1.47515,2.35963,0.54235,1.23303,0,0.000814503,0.000814503,0.000814503
32,5094.7,1.4856,2.37892,0.65763,1.22387,0,0.97302,0.97425,0.98357,0.5607,0.87319,0.87135,0.81783,0.29765,1.47062,2.35524,0.54923,1.22664,0,0.000802938,0.000802938,0.000802938
33,5255.56,1.48883,2.3788,0.65624,1.22904,0,0.96632,0.97519,0.98294,0.56405,0.87032,0.87649,0.81305,0.29753,1.47242,2.36485,0.54523,1.22709,0,0.000791122,0.000791122,0.000791122
34,5415.45,1.48568,2.35906,0.65601,1.22539,0,0.97179,0.97502,0.98215,0.56085,0.87664,0.87557,0.823,0.30125,1.47082,2.34649,0.5442,1.22083,0,0.000779069,0.000779069,0.000779069
35,5574.02,1.48476,2.36383,0.6603,1.22693,0,0.97231,0.97432,0.98269,0.55957,0.88411,0.8844,0.82979,0.29745,1.47556,2.35302,0.54488,1.22903,0,0.000766789,0.000766789,0.000766789
36,5733.12,1.47766,2.36265,0.64994,1.22412,0,0.97142,0.97465,0.98326,0.5621,0.88061,0.87705,0.82482,0.30012,1.47338,2.35722,0.53622,1.22904,0,0.000754296,0.000754296,0.000754296
37,5890.22,1.47852,2.35466,0.65114,1.22148,0,0.97105,0.97414,0.98303,0.56352,0.87665,0.87907,0.82596,0.30341,1.46683,2.34794,0.53659,1.22428,0,0.000741601,0.000741601,0.000741601
38,6050.13,1.46897,2.36519,0.65064,1.21735,0,0.97082,0.97226,0.9826,0.56262,0.88392,0.88109,0.83009,0.29881,1.46496,2.36496,0.53933,1.22532,0,0.000728717,0.000728717,0.000728717
39,6208.12,1.4622,2.3394,0.6426,1.2134,0,0.96951,0.97372,0.98337,0.56304,0.87892,0.8805,0.82468,0.30136,1.46553,2.34644,0.54288,1.22678,0,0.000715656,0.000715656,0.000715656
40,6366.41,1.46609,2.34186,0.64046,1.21744,0,0.96684,0.97532,0.98085,0.56205,0.87552,0.87901,0.82173,0.29983,1.46564,2.35155,0.53154,1.22472,0,0.000702432,0.000702432,0.000702432
41,6524.91,1.45298,2.33822,0.63643,1.21553,0,0.96761,0.97193,0.9806,0.56308,0.87726,0.88054,0.8275,0.30024,1.46524,2.34094,0.53568,1.22814,0,0.000689058,0.000689058,0.000689058
42,6684.74,1.45348,2.32416,0.63646,1.21445,0,0.96846,0.97636,0.98116,0.56264,0.87315,0.87674,0.81591,0.29696,1.46784,2.35267,0.53487,1.22712,0,0.000675546,0.000675546,0.000675546
43,6844.62,1.45784,2.3328,0.63921,1.21239,0,0.96615,0.97519,0.98131,0.56445,0.87374,0.87851,0.81582,0.29394,1.46345,2.3544,0.53422,1.22379,0,0.00066191,0.00066191,0.00066191
44,7005.88,1.44601,2.33489,0.62969,1.20653,0,0.96949,0.97535,0.98185,0.56406,0.87958,0.88164,0.82673,0.30059,1.46237,2.34761,0.53343,1.22023,0,0.000648164,0.000648164,0.000648164
