epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,15819.3,1.10879,1.83615,0.50191,1.08563,0,0.98006,0.98466,0.99136,0.69838,0.92385,0.92691,0.91965,0.53111,0.8126,1.2387,0.29508,0.94416,0,0.000462209,0.000462209,0.000462209
29,16395,1.10684,1.8222,0.50115,1.08419,0,0.97971,0.98449,0.99121,0.69743,0.92337,0.92722,0.91975,0.5313,0.81259,1.23862,0.29446,0.94407,0,0.000433531,0.000433531,0.000433531
30,16986.3,1.10822,1.82289,0.50085,1.08481,0,0.97947,0.98483,0.99121,0.69731,0.9225,0.92654,0.91949,0.53082,0.81246,1.23859,0.29417,0.9441,0,0.000405352,0.000405352,0.000405352
31,17587.9,1.10607,1.82101,0.49869,1.08513,0,0.97938,0.98449,0.99119,0.69774,0.92352,0.92733,0.91984,0.53113,0.81251,1.23841,0.29382,0.94412,0,0.000377792,0.000377792,0.000377792
32,18187.2,1.10292,1.82309,0.498,1.08251,0,0.97981,0.98449,0.99117,0.69766,0.92301,0.92681,0.91937,0.53065,0.81241,1.23848,0.29356,0.94411,0,0.00035097,0.00035097,0.00035097
33,18782.5,1.09754,1.81805,0.49125,1.0787,0,0.97973,0.98469,0.99121,0.69828,0.92366,0.92718,0.91959,0.53131,0.81217,1.23837,0.29314,0.94399,0,0.000325,0.000325,0.000325
34,19288.4,1.05514,1.78567,0.39618,1.04604,0,0.97916,0.9854,0.99134,0.69782,0.92417,0.92756,0.91993,0.53118,0.81211,1.23826,0.29266,0.94401,0,0.000299993,0.000299993,0.000299993
35,19786.5,1.04666,1.77279,0.39085,1.04393,0,0.98006,0.98481,0.99132,0.69707,0.92411,0.92753,0.92007,0.53123,0.81195,1.2381,0.29216,0.94408,0,0.000276057,0.000276057,0.000276057
36,20286.5,1.04576,1.76475,0.38543,1.04349,0,0.97982,0.98506,0.99137,0.69683,0.92389,0.92722,0.91995,0.53073,0.81176,1.23807,0.29165,0.9441,0,0.000253294,0.000253294,0.000253294
37,20782.9,1.03983,1.75819,0.38351,1.0396,0,0.97909,0.98578,0.99137,0.69716,0.92389,0.92688,0.92014,0.53065,0.81159,1.23805,0.29067,0.94421,0,0.000231802,0.000231802,0.000231802
38,21283.6,1.03504,1.76084,0.38115,1.03702,0,0.97941,0.98537,0.99133,0.69717,0.92364,0.92691,0.91976,0.53047,0.81138,1.23787,0.29026,0.94422,0,0.000211672,0.000211672,0.000211672
39,21781.5,1.03137,1.75367,0.37792,1.03435,0,0.9791,0.98517,0.9913,0.69689,0.92324,0.92707,0.91934,0.53018,0.81125,1.23811,0.28963,0.94424,0,0.000192991,0.000192991,0.000192991
40,22279.1,1.02813,1.74699,0.37545,1.03529,0,0.979,0.98529,0.99127,0.69707,0.92256,0.92722,0.91932,0.52965,0.81126,1.23842,0.28897,0.94432,0,0.000175839,0.000175839,0.000175839
41,22779.7,1.02756,1.74769,0.37543,1.0333,0,0.97915,0.98517,0.99115,0.69736,0.92282,0.92701,0.91941,0.53025,0.81136,1.23863,0.28867,0.94445,0,0.000160289,0.000160289,0.000160289
42,23279.9,1.02403,1.7439,0.37265,1.03324,0,0.97858,0.98495,0.99116,0.69693,0.92266,0.92636,0.91906,0.53005,0.81138,1.23867,0.2879,0.94457,0,0.000146407,0.000146407,0.000146407
43,23779.3,1.01894,1.73635,0.37141,1.03046,0,0.97911,0.98483,0.99119,0.69555,0.9233,0.92711,0.91943,0.5304,0.81146,1.2391,0.28761,0.94472,0,0.000134254,0.000134254,0.000134254
44,24278.8,1.01791,1.73561,0.36954,1.03087,0,0.97907,0.98482,0.99119,0.69556,0.92282,0.92643,0.9191,0.52958,0.81157,1.23924,0.28702,0.94491,0,0.000123881,0.000123881,0.000123881
45,24778.7,1.0181,1.73114,0.36807,1.0305,0,0.97884,0.98443,0.9912,0.69539,0.92289,0.92654,0.91915,0.5296,0.81184,1.23951,0.28663,0.94511,0,0.000115333,0.000115333,0.000115333
46,25280.7,1.01526,1.72929,0.36776,1.02847,0,0.97906,0.9841,0.99122,0.69559,0.92236,0.9262,0.9186,0.52822,0.81204,1.23979,0.28623,0.94533,0,0.000108647,0.000108647,0.000108647
47,25781.3,1.01371,1.73025,0.3666,1.02746,0,0.97877,0.98381,0.99122,0.69538,0.92142,0.92506,0.91824,0.52823,0.81221,1.24009,0.28595,0.94551,0,0.00010385,0.00010385,0.00010385
48,26280.3,1.01324,1.72963,0.36622,1.0274,0,0.97871,0.98344,0.99122,0.69521,0.92073,0.92473,0.91769,0.52839,0.81243,1.24047,0.2858,0.94564,0,0.000100963,0.000100963,0.000100963
