epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,749.219,0.5271,0.65765,4.90787,0.83206,0,0.676,0.70968,0.72573,0.64399,0.676,0.70968,0.72649,0.62697,0.47071,0.56815,3.47454,0.77748,0,0.00084759,0.00084759,0.00084759
29,775.705,0.51881,0.67043,4.89487,0.82793,0,0.48561,0.72581,0.50633,0.45684,0.48561,0.72581,0.50633,0.44339,0.4263,0.50275,4.91475,0.77236,0,0.000836841,0.000836841,0.000836841
30,802.194,0.50152,0.6417,4.90068,0.82376,0,0.35745,0.69355,0.37872,0.33456,0.35745,0.69355,0.37894,0.33419,0.43881,0.48842,6.1903,0.77838,0,0.000825808,0.000825808,0.000825808
31,828.521,0.50897,0.60798,4.91673,0.83182,0,0.59407,0.78226,0.60246,0.53552,0.59407,0.78226,0.60272,0.51669,0.4611,0.5335,4.76587,0.78073,0,0.000814503,0.000814503,0.000814503
32,855.033,0.5137,0.6252,4.88822,0.83218,0,0.52502,0.74194,0.51402,0.47201,0.52502,0.74194,0.51424,0.45701,0.40235,0.4959,4.59647,0.77032,0,0.000802938,0.000802938,0.000802938
33,881.593,0.47176,0.61524,4.86528,0.82638,0,0.53575,0.65323,0.53291,0.48958,0.53575,0.65323,0.53349,0.46424,0.41904,0.51211,4.46089,0.77519,0,0.000791122,0.000791122,0.000791122
34,908.013,0.4985,0.61803,4.88957,0.8309,0,0.42546,0.59677,0.44354,0.40133,0.42546,0.59677,0.44354,0.38656,0.41756,0.49898,5.32436,0.77227,0,0.000779069,0.000779069,0.000779069
35,934.195,0.49777,0.61845,4.87412,0.83123,0,0.58581,0.66935,0.61596,0.5596,0.58581,0.66935,0.61596,0.53884,0.43477,0.47588,4.92364,0.77239,0,0.000766789,0.000766789,0.000766789
36,960.639,0.48678,0.58458,4.8898,0.82646,0,0.32897,0.72581,0.32166,0.29122,0.32897,0.72581,0.32166,0.27914,0.42913,0.49632,6.84973,0.7704,0,0.000754296,0.000754296,0.000754296
37,986.958,0.46886,0.58721,4.88725,0.81712,0,0.3565,0.70968,0.36114,0.3248,0.3565,0.70968,0.36114,0.31395,0.43106,0.4807,5.41007,0.77492,0,0.000741601,0.000741601,0.000741601
