epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
29,473.369,0.63584,0.75042,0.48793,0.87538,0,0.99193,0.99126,0.99484,0.8623,0.99193,0.99126,0.99484,0.87752,0.54223,0.58079,0.38143,0.81774,0,0.000836841,0.000836841,0.000836841
30,489.407,0.63218,0.73957,0.48503,0.87478,0,0.99822,0.99194,0.995,0.8642,0.99822,0.99194,0.995,0.8399,0.59961,0.54831,0.39362,0.8186,0,0.000825808,0.000825808,0.000825808
31,505.765,0.63385,0.72919,0.47894,0.87929,0,0.9841,0.99848,0.99403,0.88979,0.9841,0.99848,0.99403,0.87512,0.48033,0.55502,0.37427,0.80179,0,0.000814503,0.000814503,0.000814503
32,521.578,0.62165,0.74125,0.4704,0.88309,0,0.98298,1,0.99484,0.89218,0.98298,1,0.99484,0.87409,0.50922,0.57087,0.37391,0.80264,0,0.000802938,0.000802938,0.000802938
33,537.642,0.59788,0.73973,0.44745,0.87552,0,0.9988,1,0.995,0.88435,0.9988,1,0.995,0.86345,0.53232,0.55721,0.37529,0.81091,0,0.000791122,0.000791122,0.000791122
34,553.768,0.6099,0.71963,0.46513,0.87572,0,0.99967,0.99194,0.995,0.88234,0.99967,0.99194,0.995,0.87832,0.48341,0.57503,0.36923,0.79694,0,0.000779069,0.000779069,0.000779069
35,569.827,0.59808,0.73502,0.4578,0.87749,0,0.99932,1,0.995,0.89026,0.99932,1,0.995,0.87387,0.50982,0.5313,0.36485,0.80203,0,0.000766789,0.000766789,0.000766789
36,586.075,0.59813,0.75095,0.45675,0.86979,0,0.991,0.96774,0.99301,0.88358,0.991,0.96774,0.99301,0.87911,0.5168,0.55484,0.4212,0.80978,0,0.000754296,0.000754296,0.000754296
37,602.141,0.61523,0.7276,0.46024,0.87737,0,0.99797,0.99194,0.995,0.87359,0.99797,0.99194,0.995,0.85004,0.54095,0.55397,0.39045,0.81673,0,0.000741601,0.000741601,0.000741601
38,618.016,0.59522,0.69193,0.4521,0.87593,0,1,0.99917,0.995,0.8957,1,0.99917,0.995,0.85764,0.49276,0.57043,0.35936,0.81595,0,0.000728717,0.000728717,0.000728717
39,633.996,0.59341,0.73251,0.45964,0.87105,0,1,0.99765,0.995,0.87803,1,0.99765,0.995,0.85292,0.50947,0.55524,0.36424,0.81069,0,0.000715656,0.000715656,0.000715656
40,650.02,0.60662,0.68623,0.43495,0.87014,0,1,0.99866,0.995,0.88643,1,0.99866,0.995,0.88965,0.50515,0.57504,0.3524,0.81052,0,0.000702432,0.000702432,0.000702432
41,666.099,0.58436,0.69271,0.43867,0.87331,0,0.99752,0.99194,0.995,0.88537,0.99752,0.99194,0.995,0.87038,0.46999,0.55486,0.33783,0.802,0,0.000689058,0.000689058,0.000689058
42,682.215,0.5755,0.70882,0.43054,0.8709,0,0.99898,1,0.995,0.89044,0.99898,1,0.995,0.8677,0.47763,0.55255,0.34668,0.80296,0,0.000675546,0.000675546,0.000675546
43,698.301,0.55566,0.64413,0.41716,0.86698,0,0.99895,1,0.995,0.90479,0.99895,1,0.995,0.85839,0.46453,0.55459,0.33161,0.80435,0,0.00066191,0.00066191,0.00066191
44,714.429,0.56433,0.70553,0.41651,0.86321,0,0.99666,1,0.995,0.89795,0.99666,1,0.995,0.85482,0.46587,0.55836,0.34781,0.79716,0,0.000648164,0.000648164,0.000648164
45,730.833,0.55049,0.67385,0.40559,0.86994,0,1,0.99771,0.995,0.90215,1,0.99771,0.995,0.88653,0.46967,0.51623,0.34483,0.79813,0,0.000634322,0.000634322,0.000634322
46,746.985,0.55313,0.71353,0.41496,0.86581,0,1,0.99865,0.995,0.91372,1,0.99865,0.995,0.8693,0.44145,0.55193,0.32793,0.79784,0,0.000620396,0.000620396,0.000620396
47,763.148,0.54601,0.65377,0.40828,0.86007,0,0.99944,1,0.995,0.90526,0.99944,1,0.995,0.8632,0.46466,0.56047,0.33195,0.80066,0,0.0006064,0.0006064,0.0006064
48,779.325,0.56014,0.68062,0.41207,0.86359,0,0.99078,1,0.995,0.92365,0.99078,1,0.995,0.89317,0.41784,0.54911,0.32128,0.79085,0,0.000592349,0.000592349,0.000592349
49,795.219,0.5481,0.68443,0.40399,0.86244,0,0.99902,1,0.995,0.90089,0.99902,1,0.995,0.87185,0.46093,0.52643,0.32768,0.7941,0,0.000578256,0.000578256,0.000578256
50,811.021,0.5497,0.6872,0.40398,0.86494,0,0.99928,1,0.995,0.90798,0.99928,1,0.995,0.87011,0.45332,0.53284,0.32206,0.7974,0,0.000564135,0.000564135,0.000564135
51,827.581,0.53446,0.66292,0.39799,0.86026,0,0.99983,1,0.995,0.91199,0.99983,1,0.995,0.86477,0.43719,0.51472,0.30603,0.79481,0,0.00055,0.00055,0.00055
52,843.601,0.52015,0.65451,0.38935,0.84819,0,0.99942,1,0.995,0.90588,0.99942,1,0.995,0.86369,0.44563,0.5308,0.31985,0.79698,0,0.000535865,0.000535865,0.000535865
53,859.422,0.53321,0.64674,0.38501,0.85025,0,0.99943,1,0.995,0.90957,0.99943,1,0.995,0.87295,0.43806,0.53565,0.30707,0.78952,0,0.000521744,0.000521744,0.000521744
54,875.34,0.53924,0.63578,0.38652,0.85802,0,0.99879,1,0.995,0.90678,0.99879,1,0.995,0.86544,0.44469,0.53726,0.31779,0.79634,0,0.000507651,0.000507651,0.000507651
55,891.087,0.53475,0.65928,0.38648,0.86187,0,0.99884,1,0.995,0.89419,0.99884,1,0.995,0.87304,0.46756,0.54286,0.32189,0.79634,0,0.0004936,0.0004936,0.0004936
56,907.009,0.51981,0.6708,0.38871,0.85863,0,0.99939,1,0.995,0.90551,0.99939,1,0.995,0.88892,0.43189,0.50962,0.30431,0.79134,0,0.000479604,0.000479604,0.000479604
57,923.108,0.4968,0.62137,0.37228,0.85033,0,0.99776,1,0.995,0.90748,0.99776,1,0.995,0.87843,0.41061,0.5086,0.30709,0.78925,0,0.000465678,0.000465678,0.000465678
58,939.273,0.52673,0.62235,0.3895,0.86059,0,0.99938,1,0.995,0.90448,0.99938,1,0.995,0.87681,0.44287,0.51896,0.29886,0.79424,0,0.000451836,0.000451836,0.000451836
59,955.104,0.50584,0.64609,0.37007,0.85429,0,0.99919,1,0.995,0.91399,0.99919,1,0.995,0.88229,0.44296,0.52398,0.30154,0.79437,0,0.00043809,0.00043809,0.00043809
60,971.226,0.51232,0.64999,0.36584,0.85176,0,0.99903,1,0.995,0.90502,0.99903,1,0.995,0.86716,0.45927,0.52023,0.31123,0.78862,0,0.000424454,0.000424454,0.000424454
61,986.905,0.51377,0.63197,0.37168,0.85267,0,0.99944,1,0.995,0.92962,0.99944,1,0.995,0.9001,0.42097,0.51203,0.28952,0.78826,0,0.000410942,0.000410942,0.000410942
62,1002.91,0.50247,0.65316,0.37252,0.85598,0,0.99942,1,0.995,0.90441,0.99942,1,0.995,0.88411,0.42191,0.52569,0.29282,0.78906,0,0.000397568,0.000397568,0.000397568
63,1018.77,0.51222,0.65388,0.37269,0.85858,0,0.99915,1,0.995,0.91723,0.99915,1,0.995,0.88135,0.42322,0.54576,0.29231,0.78677,0,0.000384344,0.000384344,0.000384344
64,1034.71,0.48498,0.62622,0.35303,0.8528,0,0.99808,1,0.995,0.9013,0.99808,1,0.995,0.86548,0.43516,0.56239,0.30062,0.78583,0,0.000371283,0.000371283,0.000371283
65,1050.31,0.48698,0.61352,0.35632,0.85218,0,0.99857,1,0.995,0.91063,0.99857,1,0.995,0.87872,0.43285,0.51967,0.29286,0.79519,0,0.000358399,0.000358399,0.000358399
66,1066.43,0.48747,0.61427,0.35397,0.85014,0,0.99885,1,0.995,0.9148,0.99885,1,0.995,0.87998,0.41573,0.5336,0.29374,0.78765,0,0.000345704,0.000345704,0.000345704
67,1082.04,0.48584,0.61744,0.35472,0.84804,0,0.99907,1,0.995,0.91949,0.99907,1,0.995,0.88272,0.41102,0.52094,0.2852,0.78642,0,0.000333211,0.000333211,0.000333211
68,1097.76,0.48677,0.62073,0.35706,0.84921,0,0.9991,1,0.995,0.92117,0.9991,1,0.995,0.88058,0.41953,0.52246,0.27779,0.78612,0,0.000320931,0.000320931,0.000320931
69,1113.6,0.48738,0.63396,0.3592,0.84687,0,1,0.99877,0.995,0.91308,1,0.99877,0.995,0.87278,0.42228,0.51221,0.28629,0.78642,0,0.000308878,0.000308878,0.000308878
70,1129.67,0.48952,0.63407,0.3565,0.8546,0,0.99925,1,0.995,0.92659,0.99925,1,0.995,0.89374,0.40314,0.52527,0.27891,0.7882,0,0.000297062,0.000297062,0.000297062
71,1146.1,0.47688,0.62435,0.34368,0.84941,0,0.99807,1,0.995,0.92244,0.99807,1,0.995,0.89128,0.40735,0.52852,0.2697,0.78957,0,0.000285497,0.000285497,0.000285497
72,1161.74,0.45621,0.61976,0.33556,0.84546,0,0.99851,1,0.995,0.91529,0.99851,1,0.995,0.88179,0.38951,0.51097,0.26975,0.78564,0,0.000274192,0.000274192,0.000274192
73,1177.23,0.47277,0.59098,0.32986,0.84691,0,0.99896,1,0.995,0.93006,0.99896,1,0.995,0.87554,0.39021,0.50337,0.2779,0.78247,0,0.000263159,0.000263159,0.000263159
74,1193.33,0.46723,0.60893,0.33583,0.84862,0,0.99882,1,0.995,0.92511,0.99882,1,0.995,0.87222,0.40412,0.52319,0.27263,0.78336,0,0.00025241,0.00025241,0.00025241
75,1209.15,0.45532,0.60086,0.3341,0.84132,0,0.99832,1,0.995,0.93006,0.99832,1,0.995,0.88458,0.39594,0.49983,0.26404,0.78444,0,0.000241954,0.000241954,0.000241954
76,1224.82,0.45057,0.58929,0.32691,0.84237,0,0.99844,1,0.995,0.92368,0.99844,1,0.995,0.88864,0.3937,0.49175,0.26838,0.78011,0,0.000231802,0.000231802,0.000231802
77,1241.25,0.47653,0.64899,0.34355,0.85207,0,0.99907,1,0.995,0.91753,0.99907,1,0.995,0.88975,0.40103,0.51581,0.26825,0.78167,0,0.000221964,0.000221964,0.000221964
78,1257.41,0.46666,0.60534,0.33296,0.84558,0,0.99912,1,0.995,0.92085,0.99912,1,0.995,0.88424,0.4015,0.51199,0.26358,0.78289,0,0.00021245,0.00021245,0.00021245
79,1273.41,0.4555,0.58852,0.33464,0.84801,0,0.99931,1,0.995,0.92383,0.99931,1,0.995,0.88614,0.40462,0.50609,0.26251,0.7834,0,0.000203269,0.000203269,0.000203269
80,1289.17,0.45286,0.60539,0.32596,0.8438,0,0.99946,1,0.995,0.92833,0.99946,1,0.995,0.87493,0.41049,0.53043,0.26627,0.78164,0,0.00019443,0.00019443,0.00019443
