epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,7128.41,1.29436,0.88116,4.91604,1.05769,0,0.29477,0.32108,0.27097,0.13354,0.29308,0.31924,0.26637,0.11815,1.40993,0.66923,4.0669,1.14011,0,0.00084759,0.00084759,0.00084759
29,7382.26,1.28889,0.87217,4.90277,1.05539,0,0.26498,0.3764,0.24914,0.12556,0.26329,0.37401,0.24436,0.11084,1.37816,0.65347,4.86189,1.1206,0,0.000836841,0.000836841,0.000836841
30,7635.09,1.28362,0.88206,4.90703,1.05338,0,0.29959,0.35793,0.28681,0.14365,0.29806,0.3561,0.28103,0.12437,1.39509,0.64157,4.33706,1.13525,0,0.000825808,0.000825808,0.000825808
31,7887.4,1.27874,0.88085,4.90626,1.05074,0,0.36365,0.42694,0.35382,0.17733,0.36114,0.424,0.34672,0.15672,1.37658,0.65289,4.64888,1.12679,0,0.000814503,0.000814503,0.000814503
32,8141.05,1.2906,0.87858,4.91226,1.05471,0,0.20583,0.27348,0.19177,0.09345,0.19959,0.2766,0.1862,0.08126,1.38808,0.65925,5.5908,1.1399,0,0.000802938,0.000802938,0.000802938
33,8393.63,1.28156,0.86446,4.90583,1.05465,0,0.23967,0.29167,0.22195,0.10988,0.23632,0.29057,0.21709,0.09452,1.38257,0.66744,5.51557,1.12885,0,0.000791122,0.000791122,0.000791122
34,8645.94,1.26635,0.86626,4.90002,1.04575,0,0.19174,0.32512,0.18887,0.09361,0.18946,0.32126,0.18374,0.08127,1.38919,0.6584,4.98632,1.1267,0,0.000779069,0.000779069,0.000779069
35,8899.14,1.27893,0.87065,4.90173,1.04887,0,0.23689,0.32788,0.22046,0.1088,0.23327,0.33082,0.21604,0.09638,1.38366,0.65055,4.32268,1.13054,0,0.000766789,0.000766789,0.000766789
36,9151.87,1.27585,0.8775,4.90071,1.05015,0,0.23692,0.28892,0.21349,0.10539,0.23463,0.28616,0.20868,0.09019,1.40431,0.66751,4.47342,1.13683,0,0.000754296,0.000754296,0.000754296
37,9405.42,1.27053,0.87153,4.90628,1.04748,0,0.24769,0.27366,0.22865,0.11372,0.24522,0.27311,0.22298,0.09926,1.37891,0.67042,4.83293,1.13212,0,0.000741601,0.000741601,0.000741601
38,9658.58,1.26522,0.86297,4.89996,1.04499,0,0.25866,0.30564,0.24449,0.12128,0.26071,0.29921,0.23962,0.1049,1.3836,0.65758,4.78677,1.13261,0,0.000728717,0.000728717,0.000728717
39,9911.44,1.2608,0.86573,4.90037,1.04333,0,0.22764,0.27477,0.2122,0.10421,0.22527,0.27201,0.20775,0.09235,1.37117,0.64935,5.48193,1.12782,0,0.000715656,0.000715656,0.000715656
40,10164.8,1.25968,0.86784,4.89242,1.04315,0,0.25538,0.32806,0.25715,0.12817,0.25309,0.32512,0.25263,0.11225,1.37922,0.66013,4.60184,1.13514,0,0.000702432,0.000702432,0.000702432
41,10418.4,1.26336,0.86961,4.90564,1.04449,0,0.2598,0.31299,0.24832,0.12381,0.25534,0.31446,0.24377,0.1087,1.37883,0.658,5.01585,1.1335,0,0.000689058,0.000689058,0.000689058
42,10672.5,1.25784,0.8605,4.90176,1.0442,0,0.31437,0.33101,0.29428,0.14705,0.31006,0.33009,0.28943,0.12931,1.37989,0.65736,4.49922,1.12993,0,0.000675546,0.000675546,0.000675546
43,10926.7,1.2595,0.86316,4.90312,1.04231,0,0.29707,0.26613,0.25312,0.12431,0.29436,0.26374,0.24694,0.10657,1.37519,0.65909,5.04526,1.13028,0,0.00066191,0.00066191,0.00066191
44,11179.6,1.24597,0.85552,4.89432,1.0371,0,0.30678,0.25253,0.24099,0.1169,0.30254,0.25124,0.23529,0.10014,1.3696,0.65804,5.27513,1.13067,0,0.000648164,0.000648164,0.000648164
45,11433.2,1.24423,0.85725,4.89657,1.03571,0,0.26256,0.27715,0.21933,0.10811,0.26013,0.27458,0.21521,0.09433,1.38037,0.6522,5.27256,1.13617,0,0.000634322,0.000634322,0.000634322
