epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,4553.47,1.48398,2.36941,0.64531,1.23475,0,0.96994,0.97242,0.98199,0.55865,0.87158,0.87392,0.81969,0.2983,1.47399,2.36879,0.54556,1.23897,0,0.00084759,0.00084759,0.00084759
29,4717.11,1.48778,2.38005,0.65139,1.23564,0,0.97004,0.97078,0.97998,0.55876,0.87869,0.87861,0.81503,0.29405,1.46806,2.35823,0.54239,1.2328,0,0.000836841,0.000836841,0.000836841
30,4879.94,1.4839,2.36195,0.65201,1.23509,0,0.96867,0.97353,0.98114,0.55966,0.87335,0.87723,0.82169,0.29555,1.46744,2.36315,0.54732,1.23671,0,0.000825808,0.000825808,0.000825808
31,5044.35,1.47256,2.37521,0.64357,1.2316,0,0.9694,0.97232,0.97988,0.56032,0.87116,0.87365,0.80675,0.2911,1.4614,2.35888,0.54138,1.22992,0,0.000814503,0.000814503,0.000814503
32,5208.88,1.47366,2.36307,0.64415,1.22345,0,0.96788,0.9739,0.98056,0.56159,0.87008,0.87512,0.81036,0.28947,1.46441,2.3628,0.54291,1.22968,0,0.000802938,0.000802938,0.000802938
33,5372.83,1.47786,2.36328,0.64547,1.23057,0,0.96311,0.97206,0.98041,0.56009,0.87143,0.87851,0.808,0.28997,1.46127,2.36157,0.54429,1.23382,0,0.000791122,0.000791122,0.000791122
34,5537.62,1.47535,2.34673,0.64122,1.22953,0,0.9684,0.97427,0.98056,0.55948,0.87124,0.87427,0.80929,0.2908,1.46842,2.35206,0.53883,1.23459,0,0.000779069,0.000779069,0.000779069
35,5702.84,1.47509,2.34684,0.63957,1.23236,0,0.96926,0.97206,0.98154,0.56064,0.87475,0.87544,0.8144,0.29304,1.46221,2.3547,0.53432,1.23463,0,0.000766789,0.000766789,0.000766789
36,5867.66,1.46965,2.34548,0.63489,1.22589,0,0.96716,0.97041,0.98066,0.56375,0.87524,0.87678,0.82697,0.29683,1.46351,2.36284,0.52916,1.23228,0,0.000754296,0.000754296,0.000754296
37,6030.09,1.4664,2.3375,0.63473,1.22523,0,0.96576,0.97225,0.98167,0.56496,0.87047,0.87429,0.81387,0.29635,1.45941,2.34619,0.52814,1.23245,0,0.000741601,0.000741601,0.000741601
38,6193.35,1.45936,2.34555,0.63398,1.22235,0,0.96849,0.97225,0.98159,0.56412,0.87516,0.87723,0.81738,0.29183,1.45701,2.35758,0.53207,1.23116,0,0.000728717,0.000728717,0.000728717
39,6357.6,1.45194,2.32486,0.62891,1.21779,0,0.97057,0.97427,0.98199,0.56221,0.87051,0.87109,0.80856,0.29099,1.45876,2.35453,0.53071,1.23192,0,0.000715656,0.000715656,0.000715656
40,6520.91,1.45757,2.32872,0.62729,1.22374,0,0.96824,0.97494,0.98135,0.56402,0.87296,0.87686,0.81802,0.29521,1.45948,2.35449,0.52328,1.23364,0,0.000702432,0.000702432,0.000702432
41,6685.75,1.44657,2.32661,0.62103,1.21871,0,0.97152,0.97185,0.98199,0.56407,0.87656,0.87594,0.81854,0.2951,1.45527,2.34864,0.51996,1.2309,0,0.000689058,0.000689058,0.000689058
42,6850.71,1.44796,2.3126,0.62285,1.21984,0,0.96874,0.97381,0.98068,0.56487,0.87268,0.87554,0.80455,0.28648,1.45229,2.35173,0.52605,1.23226,0,0.000675546,0.000675546,0.000675546
43,7015.28,1.44775,2.31902,0.62788,1.21674,0,0.96632,0.97547,0.98184,0.56759,0.86992,0.87778,0.81631,0.28913,1.44654,2.35535,0.53213,1.22841,0,0.00066191,0.00066191,0.00066191
44,7178.8,1.43969,2.32241,0.61784,1.21437,0,0.97033,0.97556,0.98337,0.56658,0.87665,0.87943,0.81777,0.29467,1.45208,2.34754,0.52166,1.23082,0,0.000648164,0.000648164,0.000648164
45,7342.67,1.44141,2.31915,0.62245,1.21269,0,0.97018,0.97372,0.98252,0.56609,0.87567,0.8787,0.81251,0.29004,1.4529,2.35207,0.5228,1.22909,0,0.000634322,0.000634322,0.000634322
46,7504.85,1.4366,2.31203,0.61854,1.20982,0,0.96802,0.97347,0.9822,0.56551,0.87778,0.88293,0.82092,0.29608,1.45435,2.34381,0.52403,1.22588,0,0.000620396,0.000620396,0.000620396
47,7667.26,1.44518,2.30516,0.62012,1.21728,0,0.96758,0.97635,0.98325,0.56442,0.87458,0.88304,0.82435,0.29622,1.44992,2.34859,0.52683,1.22603,0,0.0006064,0.0006064,0.0006064
48,7830.79,1.44274,2.30892,0.61583,1.21024,0,0.96928,0.97419,0.98314,0.56573,0.87944,0.88237,0.82037,0.29301,1.45662,2.35257,0.51819,1.22916,0,0.000592349,0.000592349,0.000592349
49,7994.36,1.42873,2.30547,0.61179,1.20165,0,0.96678,0.97359,0.98236,0.56444,0.87134,0.87576,0.8091,0.2907,1.45243,2.35355,0.52415,1.2282,0,0.000578256,0.000578256,0.000578256
50,8157.96,1.42607,2.28786,0.60768,1.20486,0,0.96708,0.97519,0.98343,0.56524,0.87052,0.87649,0.8107,0.29325,1.44909,2.35131,0.52469,1.22487,0,0.000564135,0.000564135,0.000564135
51,8320.68,1.4283,2.29446,0.6049,1.20505,0,0.96747,0.97482,0.9813,0.56509,0.87029,0.87556,0.80686,0.28952,1.45338,2.35244,0.52119,1.22767,0,0.00055,0.00055,0.00055
52,8484,1.42578,2.28785,0.61075,1.20449,0,0.96783,0.97409,0.98191,0.56571,0.87067,0.876,0.8122,0.29447,1.45181,2.35205,0.51924,1.22847,0,0.000535865,0.000535865,0.000535865
53,8646.66,1.41967,2.29468,0.60308,1.1996,0,0.96959,0.97849,0.98456,0.56771,0.87302,0.88054,0.8146,0.29506,1.45293,2.35103,0.515,1.22773,0,0.000521744,0.000521744,0.000521744
54,8810.67,1.41736,2.30273,0.60534,1.19867,0,0.96841,0.97477,0.98355,0.56726,0.8779,0.88256,0.82312,0.29594,1.44748,2.34356,0.51287,1.22687,0,0.000507651,0.000507651,0.000507651
55,8972.99,1.41801,2.2839,0.59619,1.20043,0,0.96808,0.97542,0.98291,0.5633,0.87388,0.87866,0.81209,0.29419,1.45474,2.34334,0.50998,1.2301,0,0.0004936,0.0004936,0.0004936
