epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,537.316,0.66563,0.77127,0.50925,0.88767,0,0.98178,0.99194,0.99476,0.86564,0.98178,0.99194,0.99476,0.86491,0.56155,0.55459,0.42109,0.80906,0,0.00084759,0.00084759,0.00084759
29,555.349,0.64176,0.76038,0.50029,0.86961,0,0.98992,0.99194,0.99484,0.85766,0.98992,0.99194,0.99484,0.85492,0.56202,0.59309,0.41787,0.82151,0,0.000836841,0.000836841,0.000836841
30,573.265,0.65594,0.73651,0.50087,0.87815,0,1,0.99515,0.995,0.8729,1,0.98997,0.995,0.84937,0.54776,0.5855,0.41072,0.81171,0,0.000825808,0.000825808,0.000825808
31,591.385,0.64243,0.75245,0.48346,0.87653,0,0.9829,1,0.99371,0.86011,0.9829,1,0.99371,0.83715,0.57383,0.55371,0.40538,0.81179,0,0.000814503,0.000814503,0.000814503
32,609.62,0.63119,0.74545,0.47671,0.88076,0,0.98408,0.9969,0.99452,0.88755,0.98408,0.9969,0.99452,0.85815,0.51555,0.6031,0.40464,0.80823,0,0.000802938,0.000802938,0.000802938
33,627.388,0.62302,0.75431,0.46435,0.87632,0,0.99132,1,0.99476,0.88092,0.98331,0.99194,0.9946,0.87221,0.53503,0.55545,0.3851,0.80668,0,0.000791122,0.000791122,0.000791122
34,645.451,0.63529,0.74349,0.47593,0.87688,0,1,0.98737,0.995,0.87191,1,0.98737,0.995,0.87984,0.5316,0.55044,0.39443,0.8018,0,0.000779069,0.000779069,0.000779069
35,663.378,0.62911,0.73274,0.46852,0.8797,0,0.9915,0.99194,0.99484,0.87459,0.9915,0.99194,0.99484,0.86391,0.55533,0.56042,0.40918,0.80865,0,0.000766789,0.000766789,0.000766789
36,681.256,0.63481,0.77935,0.48013,0.87806,0,0.99179,0.97366,0.99173,0.86974,0.98899,0.98387,0.99257,0.85826,0.55212,0.59803,0.38978,0.81082,0,0.000754296,0.000754296,0.000754296
37,699.422,0.63217,0.7347,0.46982,0.87791,0,0.9917,0.98387,0.99484,0.87245,0.9917,0.98387,0.99484,0.85201,0.54194,0.58897,0.3908,0.81504,0,0.000741601,0.000741601,0.000741601
38,717.454,0.61844,0.7012,0.46572,0.87234,0,0.98854,0.99194,0.9946,0.87061,0.98854,0.99194,0.99476,0.88137,0.55177,0.61238,0.40069,0.79808,0,0.000728717,0.000728717,0.000728717
39,735.254,0.60775,0.74588,0.46064,0.86802,0,0.98333,0.97581,0.99322,0.87018,0.98333,0.97581,0.99322,0.85365,0.52657,0.55363,0.36851,0.80058,0,0.000715656,0.000715656,0.000715656
40,753.155,0.58464,0.691,0.4338,0.86207,0,0.98406,0.99545,0.9946,0.8916,0.98406,0.99545,0.9946,0.87509,0.48817,0.5662,0.36659,0.79077,0,0.000702432,0.000702432,0.000702432
41,771.228,0.59198,0.69633,0.44568,0.86804,0,0.99193,0.99129,0.99484,0.88343,0.99193,0.99129,0.99484,0.87476,0.50209,0.55398,0.37392,0.79746,0,0.000689058,0.000689058,0.000689058
42,789.437,0.59097,0.72961,0.44562,0.86748,0,0.98303,0.99194,0.99427,0.89486,0.98303,0.99194,0.99427,0.87854,0.48568,0.56075,0.34073,0.8002,0,0.000675546,0.000675546,0.000675546
43,807.219,0.57807,0.66253,0.43544,0.86309,0,1,0.99917,0.995,0.89938,1,0.99917,0.995,0.86282,0.47778,0.57458,0.3553,0.78975,0,0.00066191,0.00066191,0.00066191
44,824.88,0.56236,0.71626,0.42864,0.85539,0,0.99195,0.99385,0.99092,0.88151,0.99195,0.99385,0.99092,0.85188,0.48552,0.54429,0.36442,0.79028,0,0.000648164,0.000648164,0.000648164
45,843.266,0.57189,0.69431,0.42835,0.86687,0,0.99494,0.97581,0.9946,0.8841,0.99494,0.97581,0.9946,0.85655,0.50753,0.54177,0.3797,0.79798,0,0.000634322,0.000634322,0.000634322
46,861.267,0.57365,0.71798,0.43644,0.86071,0,0.99199,0.9989,0.99484,0.88853,0.99199,0.9989,0.99484,0.87182,0.47841,0.56489,0.34189,0.78652,0,0.000620396,0.000620396,0.000620396
47,879.333,0.55799,0.67158,0.43373,0.85511,0,0.99198,0.99812,0.99484,0.89574,0.99198,0.99812,0.99484,0.87327,0.48454,0.54022,0.34873,0.7871,0,0.0006064,0.0006064,0.0006064
48,897.646,0.57126,0.68895,0.42295,0.86587,0,0.99567,0.99194,0.995,0.90561,0.99567,0.99194,0.995,0.87874,0.45364,0.53896,0.33798,0.78973,0,0.000592349,0.000592349,0.000592349
49,915.487,0.56403,0.70054,0.4185,0.86161,0,0.98328,1,0.99492,0.90427,0.98328,1,0.99492,0.86337,0.46167,0.53213,0.3389,0.78711,0,0.000578256,0.000578256,0.000578256
50,933.778,0.56193,0.70919,0.41734,0.86275,0,0.99183,0.97938,0.99428,0.89128,0.99183,0.97938,0.99428,0.86233,0.46787,0.55546,0.36224,0.79055,0,0.000564135,0.000564135,0.000564135
51,951.512,0.55665,0.66979,0.42358,0.85954,0,0.99047,0.99194,0.99484,0.90357,0.99047,0.99194,0.99484,0.88269,0.46663,0.5426,0.34943,0.7835,0,0.00055,0.00055,0.00055
52,969.386,0.5372,0.65392,0.40865,0.84505,0,0.99428,0.99194,0.995,0.90819,0.99428,0.99194,0.995,0.88424,0.44223,0.54344,0.32947,0.7842,0,0.000535865,0.000535865,0.000535865
53,987.147,0.55379,0.64981,0.40561,0.85247,0,0.98277,1,0.99492,0.89884,0.98277,1,0.99492,0.86552,0.45781,0.54067,0.338,0.78342,0,0.000521744,0.000521744,0.000521744
54,1004.99,0.5358,0.65958,0.39924,0.85642,0,0.9789,1,0.99362,0.90853,0.9789,1,0.99362,0.8725,0.43647,0.53545,0.33075,0.7876,0,0.000507651,0.000507651,0.000507651
55,1022.47,0.53224,0.67944,0.39502,0.85799,0,0.98348,1,0.99492,0.90919,0.98348,1,0.99492,0.869,0.44851,0.54459,0.3319,0.7858,0,0.0004936,0.0004936,0.0004936
56,1040.23,0.52484,0.68754,0.39386,0.85569,0,1,0.98354,0.99492,0.915,1,0.98354,0.99492,0.87478,0.42565,0.52268,0.31525,0.78384,0,0.000479604,0.000479604,0.000479604
57,1058.21,0.52555,0.64516,0.389,0.85818,0,0.99672,0.99194,0.995,0.90896,0.99672,0.99194,0.995,0.88477,0.4374,0.52738,0.32352,0.78529,0,0.000465678,0.000465678,0.000465678
58,1076.35,0.53646,0.6375,0.39407,0.85581,0,0.99088,1,0.995,0.91652,0.99088,1,0.995,0.89449,0.41233,0.53063,0.31392,0.77836,0,0.000451836,0.000451836,0.000451836
59,1094.05,0.51387,0.65669,0.38127,0.84617,0,0.99928,1,0.995,0.914,0.99928,1,0.995,0.88177,0.44248,0.52979,0.31826,0.78442,0,0.00043809,0.00043809,0.00043809
60,1112.05,0.51366,0.65596,0.37588,0.84844,0,0.99905,1,0.995,0.90343,0.99905,1,0.995,0.86404,0.4393,0.51201,0.30369,0.79275,0,0.000424454,0.000424454,0.000424454
61,1129.72,0.52493,0.64775,0.38648,0.85131,0,0.99892,1,0.995,0.90582,0.99892,1,0.995,0.89428,0.43887,0.49732,0.30226,0.78276,0,0.000410942,0.000410942,0.000410942
62,1147.54,0.52228,0.67455,0.38239,0.85912,0,0.99983,1,0.995,0.91624,0.99983,1,0.995,0.88687,0.41317,0.53797,0.3003,0.78249,0,0.000397568,0.000397568,0.000397568
63,1165.37,0.51605,0.66872,0.38121,0.85451,0,1,0.99741,0.995,0.91885,1,0.99741,0.995,0.88366,0.42555,0.53524,0.30129,0.77976,0,0.000384344,0.000384344,0.000384344
64,1183.4,0.48932,0.63472,0.36398,0.85207,0,0.99802,1,0.995,0.92167,0.99802,1,0.995,0.88175,0.40713,0.55086,0.2921,0.77921,0,0.000371283,0.000371283,0.000371283
65,1200.98,0.49631,0.62822,0.37002,0.8531,0,1,0.99972,0.995,0.92766,1,0.99972,0.995,0.88362,0.41192,0.5156,0.29217,0.78705,0,0.000358399,0.000358399,0.000358399
