epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,17667.5,1.1004,1.82884,0.49375,1.07773,0,0.98215,0.98412,0.99132,0.698,0.9264,0.9262,0.92015,0.5303,0.81191,1.24145,0.29258,0.94014,0,0.000374003,0.000374003,0.000374003
29,18277.7,1.05691,1.78678,0.39681,1.04496,0,0.98227,0.98433,0.99138,0.69798,0.92645,0.92678,0.92065,0.53046,0.81155,1.24113,0.29221,0.93999,0,0.000344241,0.000344241,0.000344241
30,18886.8,1.04922,1.777,0.39056,1.04151,0,0.98196,0.98438,0.99138,0.69878,0.92603,0.92668,0.9203,0.53029,0.81112,1.24075,0.29168,0.93986,0,0.000315577,0.000315577,0.000315577
31,19495.7,1.04221,1.76789,0.38669,1.03874,0,0.98194,0.98459,0.99137,0.69859,0.92441,0.92654,0.92016,0.52851,0.81087,1.24049,0.29104,0.9398,0,0.000288163,0.000288163,0.000288163
32,20105.8,1.04021,1.76489,0.38203,1.03666,0,0.98183,0.98447,0.99134,0.69873,0.92547,0.92711,0.92036,0.52993,0.81056,1.24049,0.29037,0.93982,0,0.000262147,0.000262147,0.000262147
33,20720.5,1.03577,1.75593,0.38044,1.03397,0,0.98196,0.98415,0.99138,0.69899,0.92455,0.9262,0.91971,0.52937,0.81055,1.24035,0.28956,0.93994,0,0.000237667,0.000237667,0.000237667
34,21331.4,1.02953,1.75373,0.37671,1.03103,0,0.98198,0.98438,0.9914,0.69805,0.92448,0.92643,0.91955,0.52928,0.81026,1.24011,0.28927,0.93991,0,0.000214853,0.000214853,0.000214853
35,21944.3,1.02515,1.74764,0.37322,1.03023,0,0.98227,0.98425,0.99138,0.69726,0.92409,0.92596,0.91894,0.52827,0.81048,1.24017,0.2888,0.94012,0,0.000193827,0.000193827,0.000193827
36,22550.1,1.0213,1.73925,0.37085,1.02728,0,0.98215,0.98398,0.99141,0.69717,0.92476,0.92648,0.91957,0.52818,0.81052,1.24005,0.28796,0.94019,0,0.000174701,0.000174701,0.000174701
37,23160.1,1.01838,1.73021,0.36818,1.02589,0,0.98187,0.98393,0.99141,0.69623,0.92465,0.92598,0.91929,0.52825,0.81052,1.24014,0.28743,0.9403,0,0.000157578,0.000157578,0.000157578
38,23770.5,1.01599,1.72648,0.36726,1.02242,0,0.98186,0.98393,0.99138,0.69612,0.92426,0.92609,0.91928,0.52832,0.81075,1.24015,0.28709,0.94043,0,0.000142548,0.000142548,0.000142548
39,24376.2,1.01238,1.72583,0.36472,1.02186,0,0.98183,0.98404,0.99134,0.69612,0.92429,0.92582,0.91931,0.52842,0.81097,1.24042,0.28655,0.94056,0,0.000129693,0.000129693,0.000129693
40,24980.7,1.00984,1.7168,0.36315,1.02096,0,0.98182,0.98414,0.99132,0.69605,0.92334,0.92561,0.91903,0.52782,0.81108,1.24053,0.28589,0.94073,0,0.00011908,0.00011908,0.00011908
41,25585,1.00688,1.71384,0.36127,1.01901,0,0.98159,0.98378,0.99125,0.69565,0.92332,0.92538,0.91919,0.52779,0.81119,1.24067,0.28541,0.94088,0,0.000110766,0.000110766,0.000110766
42,26188.5,1.00629,1.72083,0.35961,1.02016,0,0.98181,0.98384,0.99124,0.69532,0.92289,0.92526,0.91897,0.52728,0.81139,1.24085,0.28477,0.94106,0,0.000104795,0.000104795,0.000104795
43,26796.5,1.00353,1.70793,0.35987,1.01819,0,0.982,0.98381,0.99115,0.69511,0.92329,0.925,0.91897,0.52717,0.81151,1.2409,0.28454,0.94133,0,0.0001012,0.0001012,0.0001012
